ApplicationDate,Age,AnnualIncome,CreditScore,RiskScore,LoanApproved
2056-02-18,18,95653,611,34.4,1
2056-02-25,42,78295,540,36.8,1
2056-02-29,54,248916,588,39.2,1
2056-03-04,18,125109,515,39.2,1
2056-03-07,44,54461,617,30.4,1
2056-03-08,79,60888,712,34.4,1
2056-03-09,48,76727,605,44.0,1
2056-03-10,72,128055,644,41.6,1
2056-03-12,32,60824,540,38.400000000000006,1
2056-03-21,40,83863,614,35.2,1
2056-03-25,40,300000,505,42.400000000000006,1
2056-04-05,43,49068,579,45.6,1
2056-04-10,42,108087,649,36.0,1
2056-04-13,44,71866,593,44.0,1
2056-04-19,28,65783,546,40.0,1
2056-04-26,47,61865,607,44.0,1
2056-04-29,42,114878,602,39.2,1
2056-05-03,66,33934,489,36.8,1
2056-05-05,69,62257,674,38.400000000000006,1
2056-05-08,24,68223,609,42.400000000000006,1
2056-05-17,51,63007,551,38.400000000000006,1
2056-05-18,45,67455,659,34.4,1
2056-05-20,38,196845,570,40.8,1
2056-05-23,29,105377,607,39.2,1
2056-05-25,18,68554,523,40.8,1
2056-05-28,30,165180,512,44.0,1
2056-05-30,57,132636,702,40.0,1
2056-06-01,46,109103,618,44.0,1
2056-06-02,53,71941,582,49.6,1
2056-06-06,54,106802,605,40.8,1
2056-06-08,50,112715,569,36.8,1
2056-06-14,41,146311,570,32.800000000000004,1
2056-06-24,39,53692,606,33.6,1
2056-06-26,58,69034,636,36.0,1
2056-06-28,65,56917,598,37.6,1
2056-07-01,31,116043,514,42.400000000000006,1
2056-07-02,29,89815,583,39.2,1
2056-07-04,39,208291,587,41.6,1
2056-07-06,48,53119,461,41.6,1
2056-07-13,43,73757,479,45.6,1
2056-07-17,46,45083,597,38.400000000000006,1
2056-07-23,32,51738,607,42.400000000000006,1
2056-07-25,33,41710,563,45.6,1
2056-07-26,56,50811,633,40.0,1
2056-08-03,38,100425,560,46.400000000000006,1
2056-08-07,39,105765,555,43.2,1
2056-08-17,53,49520,611,35.2,1
2056-08-25,46,69325,626,40.0,1
2056-08-31,50,82471,643,40.0,1
2056-09-22,24,89457,579,43.2,1
2056-09-25,68,241174,613,39.2,1
2056-09-26,48,46550,602,36.8,1
2056-09-29,37,76336,603,39.2,1
2056-10-10,41,199233,565,43.2,1
2056-10-14,45,67023,610,39.2,1
2056-10-17,65,139381,673,36.8,1
2056-10-30,37,68122,613,51.2,1
2056-11-04,37,128543,606,33.6,1
2056-11-18,42,174349,518,39.2,1
2056-11-24,38,74825,601,40.8,1
2056-11-26,47,115713,528,33.6,1
2056-11-27,38,108249,612,37.6,1
2056-11-29,53,74526,647,36.8,1
2056-12-10,46,114141,589,44.0,1
2056-12-14,37,53859,626,40.0,1
2056-12-16,47,86011,518,40.0,1
2056-12-20,43,57985,606,41.6,1
2056-12-25,51,37299,626,38.400000000000006,1
2056-12-26,40,47911,590,41.6,1
2057-01-03,36,54910,588,44.0,1
2057-01-05,49,141302,488,40.8,1
2057-01-06,68,75930,657,38.400000000000006,1
2057-01-09,50,183824,564,42.400000000000006,1
2057-01-14,52,81592,596,45.6,1
2057-01-27,51,63699,660,35.2,1
2057-01-31,46,128958,651,32.0,1
2057-02-01,47,72133,559,44.0,1
2057-02-03,48,58721,606,49.6,1
2057-02-06,57,97665,537,39.2,1
2057-02-08,35,262140,597,40.0,1
2057-02-10,18,61034,622,38.400000000000006,1
2057-02-11,47,62488,604,40.8,1
2057-02-22,29,120874,555,40.0,1
2057-02-26,30,95828,564,44.8,1
2057-03-01,35,61412,562,46.400000000000006,1
2057-03-02,31,103818,564,42.400000000000006,1
2057-03-07,40,60294,660,35.2,1
2057-03-10,37,64284,508,42.400000000000006,1
2057-03-12,38,24609,606,38.400000000000006,1
2057-03-16,56,146309,699,41.6,1
2057-03-18,34,53265,546,47.2,1
2057-04-01,53,172496,649,42.400000000000006,1
2057-04-03,33,90603,580,39.2,1
2057-04-04,28,95422,568,38.400000000000006,1
2057-04-05,54,102086,559,42.400000000000006,1
2057-04-16,54,184104,569,38.400000000000006,1
2057-04-20,32,166944,527,41.6,1
2057-04-29,22,181836,620,41.6,1
2057-05-02,32,73351,631,39.2,1
2057-05-14,43,115051,619,36.0,1
2057-05-18,59,59159,628,40.0,1
2057-05-25,32,60454,599,45.6,1
2057-06-04,42,64390,590,44.0,1
2057-06-05,39,254024,563,38.400000000000006,1
2057-06-07,50,77305,579,41.6,1
2057-06-08,48,40074,646,46.400000000000006,1
2057-06-11,44,121604,642,38.400000000000006,1
2057-06-14,53,55130,586,45.6,1
2057-06-15,43,73474,636,44.0,1
2057-06-16,33,91409,580,39.2,1
2057-06-22,53,109412,549,38.400000000000006,1
2057-06-24,24,100052,616,38.400000000000006,1
2057-06-26,29,149911,414,40.8,1
2057-06-28,35,88318,569,35.2,1
2057-07-01,34,62122,610,39.2,1
2057-07-03,30,80034,569,40.0,1
2057-07-04,52,128026,595,44.8,1
2057-07-09,42,110946,599,46.400000000000006,1
2057-07-10,65,96270,687,39.2,1
2057-07-11,42,47670,602,48.0,1
2057-07-12,31,103509,620,36.8,1
2057-07-15,55,37665,656,33.6,1
2057-07-23,41,335901,630,39.2,1
2057-07-24,53,144033,648,37.6,1
2057-07-28,49,109672,612,40.0,1
2057-08-04,26,91869,564,39.2,1
2057-08-08,61,90384,539,41.6,1
2057-08-09,28,88018,515,40.0,1
2057-08-13,37,202829,619,39.2,1
2057-08-14,51,233398,648,38.400000000000006,1
2057-08-19,45,22745,628,35.2,1
2057-08-22,31,58970,613,39.2,1
2057-08-23,49,161087,612,40.8,1
2057-08-27,44,87759,639,36.8,1
2057-09-03,45,101703,655,32.800000000000004,1
2057-09-06,47,127175,514,37.6,1
2057-09-11,47,164692,536,37.6,1
2057-09-12,48,81182,615,38.400000000000006,1
2057-09-13,54,110767,650,38.400000000000006,1
2057-09-15,49,88413,562,38.400000000000006,1
2057-09-18,36,93371,596,42.400000000000006,1
2057-10-02,51,162037,533,40.0,1
2057-10-07,54,83224,609,33.6,1
2057-10-11,56,72503,630,34.4,1
2057-10-12,32,264869,440,40.8,1
2057-10-15,50,171310,564,52.8,1
2057-10-17,37,113979,597,40.8,1
2057-10-19,42,158763,587,40.0,1
2057-10-20,28,93631,618,37.6,1
2057-10-26,42,102426,514,38.400000000000006,1
2057-10-27,54,80317,641,40.8,1
2057-10-29,46,84292,578,47.2,1
2057-10-31,46,55658,482,39.2,1
2057-11-01,34,109851,587,39.2,1
2057-11-05,50,156525,590,42.400000000000006,1
2057-11-06,33,180452,566,36.8,1
2057-11-09,55,128391,643,32.800000000000004,1
2057-11-10,28,75524,581,40.0,1
2057-11-17,37,90004,587,38.400000000000006,1
2057-11-19,45,50012,510,38.400000000000006,1
2057-11-21,18,94655,540,36.0,1
2057-11-22,37,79578,614,39.2,1
2057-11-24,42,53738,607,35.2,1
2057-11-26,34,77849,589,40.0,1
2057-11-29,43,80379,564,35.2,1
2057-11-30,48,141468,605,37.6,1
2057-12-07,43,33510,609,42.400000000000006,1
2057-12-11,41,87048,636,38.400000000000006,1
2057-12-14,54,53366,682,36.0,1
2057-12-19,50,77912,632,39.2,1
2057-12-21,45,86757,593,40.8,1
2058-01-02,41,104981,589,43.2,1
2058-01-11,61,150716,628,35.2,1
2058-01-12,66,105961,530,36.8,1
2058-01-14,30,49322,547,40.0,1
2058-01-18,53,133177,544,39.2,1
2058-01-31,64,46743,637,33.6,1
2058-02-06,52,43540,518,36.8,1
2058-02-18,45,50487,527,40.0,1
2058-02-19,42,81300,503,37.6,1
2058-02-20,47,85864,609,38.400000000000006,1
2058-02-21,54,122797,549,34.4,1
2058-03-02,45,152324,646,31.200000000000003,1
2058-03-07,62,62265,583,40.0,1
2058-03-14,51,109607,640,36.8,1
2058-03-15,54,168131,617,38.400000000000006,1
2058-03-19,32,52806,616,35.2,1
2058-03-28,43,74588,596,36.0,1
2058-04-01,35,171188,528,42.400000000000006,1
2058-04-03,40,73204,577,45.6,1
2058-04-05,21,84712,517,40.0,1
2058-04-14,56,68366,644,39.2,1
2058-04-15,32,85065,609,40.8,1
2058-04-18,36,65602,626,34.4,1
2058-04-20,46,125515,558,41.6,1
2058-04-28,44,300000,573,43.2,1
2058-05-03,39,185085,565,40.0,1
2058-05-12,55,89764,547,40.8,1
2058-05-17,48,76143,626,42.400000000000006,1
2058-05-22,38,77453,558,40.0,1
2058-06-01,45,60029,566,44.0,1
2058-06-04,61,78774,608,38.400000000000006,1
2058-06-07,63,95301,596,43.2,1
2058-06-11,50,82585,609,36.0,1
2058-06-19,34,117067,535,44.0,1
2058-06-22,39,67027,602,37.6,1
2058-06-23,46,85094,531,34.4,1
2058-06-25,50,55940,632,41.6,1
2058-06-27,34,149298,606,32.800000000000004,1
2058-06-28,35,129281,643,47.2,1
2058-06-30,42,63850,382,44.8,1
2058-07-18,31,84839,597,36.8,1
2058-07-23,29,41690,616,36.8,1
2058-07-27,30,66014,518,43.2,1
2058-07-28,42,63041,617,39.2,1
2058-08-02,45,69031,578,43.2,1
2058-08-03,56,162175,595,44.8,1
2058-08-05,45,89047,434,40.0,1
2058-08-15,43,55241,587,46.400000000000006,1
2058-08-18,49,75778,588,44.8,1
2058-08-27,55,78551,671,34.4,1
2058-08-30,19,300000,623,42.400000000000006,1
2058-08-31,48,47120,591,41.6,1
2058-09-02,45,160135,582,49.6,1
2058-09-11,37,91078,578,41.6,1
2058-09-14,52,211371,656,34.4,1
2058-09-17,46,93521,624,37.6,1
2058-10-03,55,93820,532,42.400000000000006,1
2058-10-11,20,54056,568,37.6,1
2058-10-14,48,140311,586,34.4,1
2058-10-16,38,32836,579,38.400000000000006,1
2058-10-25,49,56769,625,38.400000000000006,1
2058-10-27,30,54707,624,38.400000000000006,1
2058-10-31,38,32227,605,38.400000000000006,1
2058-11-02,25,211696,515,36.8,1
2058-11-05,39,71683,608,44.8,1
2058-11-09,39,90998,475,37.6,1
2058-11-15,20,41748,529,40.0,1
2058-11-23,42,74230,516,39.2,1
2058-11-24,39,75000,510,40.0,1
2058-11-26,39,75575,626,40.0,1
2058-11-29,31,169718,623,36.8,1
2058-12-02,60,47841,561,47.2,1
2058-12-07,62,139616,644,32.800000000000004,1
2058-12-12,43,61256,573,40.8,1
2058-12-13,39,56800,601,36.8,1
2058-12-17,47,212993,504,46.400000000000006,1
2058-12-19,43,48369,612,46.400000000000006,1
2058-12-25,43,125233,558,39.2,1
2058-12-30,36,143629,554,37.6,1
2059-01-03,44,57522,627,40.0,1
2059-01-05,46,162507,589,42.400000000000006,1
2059-01-17,50,45520,610,37.6,1
2059-01-18,42,82398,601,37.6,1
2059-01-20,36,55540,614,34.4,1
2059-01-21,29,57826,549,44.0,1
2059-01-28,40,62381,600,38.400000000000006,1
2059-02-12,37,94273,495,43.2,1
2059-02-22,48,204015,611,33.6,1
2059-03-05,26,42382,549,43.2,1
2059-03-11,42,253770,669,32.0,1
2059-03-12,39,103432,652,32.800000000000004,1
2059-03-17,38,128443,585,44.0,1
2059-03-18,51,115788,620,36.8,1
2059-03-23,34,119501,530,45.6,1
2059-03-24,18,55183,599,42.400000000000006,1
2059-03-30,34,98086,422,42.400000000000006,1
2059-04-02,47,485341,620,37.6,1
2059-04-03,49,108574,593,34.4,1
2059-04-10,43,146707,452,39.2,1
2059-04-12,19,170787,604,42.400000000000006,1
2059-04-15,35,90579,585,46.400000000000006,1
2059-04-17,39,68799,496,40.8,1
2059-04-23,48,208157,577,36.8,1
2059-04-27,33,54166,546,51.2,1
2059-05-02,38,61627,619,38.400000000000006,1
2059-05-15,36,64945,439,44.8,1
2059-05-17,42,68307,624,36.8,1
2059-05-19,33,104788,580,39.2,1
2059-05-21,32,98945,634,36.8,1
2059-05-27,41,100882,587,40.8,1
2059-06-10,61,132595,643,36.8,1
2059-06-11,33,121658,638,39.2,1
2059-06-13,43,159295,579,38.400000000000006,1
2059-06-14,55,78067,520,50.400000000000006,1
2059-06-15,46,155225,557,41.6,1
2059-06-17,19,95305,555,37.6,1
2059-06-19,33,68351,554,44.8,1
2059-06-22,41,86278,534,41.6,1
2059-06-23,58,127707,657,34.4,1
2059-07-04,44,277314,577,39.2,1
2059-07-08,65,96519,629,41.6,1
2059-07-11,26,58927,567,37.6,1
2059-07-12,34,102471,643,46.400000000000006,1
2059-07-19,66,136788,674,33.6,1
2059-07-20,47,75657,621,40.0,1
2059-07-22,46,173430,554,40.0,1
2059-07-23,35,48457,592,49.6,1
2059-07-28,28,167910,587,40.0,1
2059-08-01,48,111526,620,37.6,1
2059-08-03,39,58120,610,34.4,1
2059-08-06,41,90923,614,41.6,1
2059-08-15,49,253335,613,36.0,1
2059-08-17,47,37965,591,38.400000000000006,1
2059-08-24,51,92341,620,45.6,1
2059-08-25,34,72288,603,38.400000000000006,1
2059-08-29,60,53023,553,42.400000000000006,1
2059-09-04,55,216255,638,39.2,1
2059-09-18,42,79496,630,37.6,1
2059-09-26,47,104097,541,38.400000000000006,1
2059-10-03,44,180424,583,36.8,1
2059-10-13,31,71348,486,42.400000000000006,1
2059-10-14,52,55905,624,40.0,1
2059-10-15,54,112761,614,41.6,1
2059-10-16,28,110862,635,36.8,1
2059-10-17,43,114515,568,37.6,1
2059-10-21,51,248901,633,41.6,1
2059-10-23,37,43998,579,39.2,1
2059-10-26,50,181012,596,48.8,1
2059-10-28,18,73166,567,41.6,1
2059-11-04,48,162086,621,36.8,1
2059-11-10,60,80172,534,42.400000000000006,1
2059-11-13,50,97864,577,39.2,1
2059-11-26,46,100912,549,41.6,1
2059-12-03,37,84506,435,44.8,1
2059-12-07,18,179124,508,40.8,1
2059-12-12,47,66912,654,42.400000000000006,1
2059-12-17,33,52899,595,43.2,1
2059-12-21,49,122764,583,41.6,1
2059-12-30,35,38655,503,37.6,1
2060-01-03,49,58097,550,38.400000000000006,1
2060-01-04,58,71709,537,42.400000000000006,1
2060-01-05,34,190155,636,37.6,1
2060-01-08,51,115705,619,31.200000000000003,1
2060-01-14,37,118922,610,37.6,1
2060-01-15,48,82757,585,36.0,1
2060-01-27,61,154129,511,50.400000000000006,1
2060-02-07,53,117275,570,36.8,1
2060-02-10,43,51950,650,36.0,1
2060-02-15,50,95524,505,42.400000000000006,1
2060-02-23,35,190637,645,40.0,1
2060-02-25,32,62549,565,40.0,1
2060-02-27,38,130425,619,40.0,1
2060-03-02,49,161939,570,40.0,1
2060-03-03,23,48733,602,43.2,1
2060-03-04,62,96430,555,38.400000000000006,1
2060-03-06,45,164747,601,46.400000000000006,1
2060-03-14,42,37199,582,40.0,1
2060-03-19,36,90369,612,36.8,1
2060-03-24,30,100342,519,35.2,1
2060-03-25,42,52283,495,38.400000000000006,1
2060-03-27,45,60377,617,38.400000000000006,1
2060-04-01,47,97849,658,29.6,1
2060-04-03,41,31409,569,41.6,1
2060-04-09,59,171174,578,35.2,1
2060-04-10,42,32995,593,37.6,1
2060-04-13,45,79947,581,51.2,1
2060-04-20,62,215634,637,45.6,1
2060-04-30,21,94715,576,40.0,1
2060-05-02,47,56960,629,40.0,1
2060-05-06,50,82121,654,39.2,1
2060-05-07,32,122346,527,37.6,1
2060-05-13,55,112560,645,39.2,1
2060-05-16,40,161172,547,36.0,1
2060-05-22,23,93800,571,44.8,1
2060-05-24,45,81695,590,38.400000000000006,1
2060-05-26,21,115222,557,37.6,1
2060-05-28,43,225337,550,40.0,1
2060-06-04,49,67592,660,40.8,1
2060-06-11,59,145185,633,36.0,1
2060-06-12,55,37730,641,36.8,1
2060-06-16,36,216239,515,39.2,1
2060-06-19,52,188730,684,29.6,1
2060-06-24,62,75455,660,39.2,1
2060-06-26,48,91491,546,33.6,1
2060-07-09,56,300000,580,42.400000000000006,1
2060-07-14,63,147452,685,38.400000000000006,1
2060-07-17,39,62913,568,48.8,1
2060-07-21,41,35012,653,35.2,1
2060-07-30,43,59608,618,40.8,1
2060-08-02,51,265452,633,36.8,1
2060-08-08,18,83971,560,45.6,1
2060-08-09,38,190585,541,40.8,1
2060-08-16,18,121087,545,39.2,1
2060-08-21,47,90137,604,44.0,1
2060-08-22,43,183265,605,36.0,1
2060-08-24,40,135776,614,40.8,1
2060-08-26,41,90069,382,39.2,1
2060-09-08,37,110155,566,39.2,1
2060-09-10,55,69540,650,40.0,1
2060-09-22,38,95101,576,46.400000000000006,1
2060-09-30,45,86672,584,43.2,1
2060-10-08,31,26365,620,44.0,1
2060-10-09,38,87943,534,42.400000000000006,1
2060-10-13,36,63648,625,37.6,1
2060-10-16,45,53794,581,43.2,1
2060-10-22,48,129767,528,34.4,1
2060-10-23,64,300000,621,35.2,1
2060-10-27,42,112054,614,40.8,1
2060-11-10,38,98354,560,43.2,1
2060-11-23,18,68899,560,46.400000000000006,1
2060-11-27,42,75881,628,34.4,1
2060-12-07,46,71894,610,34.4,1
2060-12-09,68,71477,654,41.6,1
2060-12-10,53,56075,598,36.0,1
2060-12-11,42,67682,493,41.6,1
2060-12-15,33,38966,608,35.2,1
2060-12-27,44,63077,535,41.6,1
2060-12-28,28,68802,564,40.0,1
2061-01-02,32,92819,606,33.6,1
2061-01-05,59,137692,609,34.4,1
2061-01-06,46,59023,490,36.8,1
2061-01-09,50,27982,576,36.8,1
2061-01-11,49,79266,643,35.2,1
2061-01-19,41,73801,639,38.400000000000006,1
2061-01-21,56,147889,518,42.400000000000006,1
2061-01-24,33,79137,611,36.8,1
2061-01-30,58,109920,551,40.0,1
2061-01-31,45,89809,531,39.2,1
2061-02-03,18,56813,575,40.0,1
2061-02-04,23,146944,588,48.0,1
2061-02-09,51,127825,578,39.2,1
2061-02-12,51,157764,642,41.6,1
2061-02-15,41,138426,581,39.2,1
2061-02-21,51,141962,610,38.400000000000006,1
2061-02-23,50,48958,663,33.6,1
2061-02-27,35,121172,580,44.0,1
2061-03-01,45,54163,648,44.0,1
2061-03-11,25,79550,535,39.2,1
2061-03-19,30,43162,626,43.2,1
2061-03-26,54,78675,483,36.0,1
2061-03-30,36,33581,661,42.400000000000006,1
2061-04-08,30,45161,558,40.8,1
2061-04-10,52,135091,654,35.2,1
2061-04-13,50,121138,624,33.6,1
2061-04-23,49,59721,606,39.2,1
2061-04-24,48,59320,622,39.2,1
2061-04-26,49,205442,558,38.400000000000006,1
2061-05-09,34,172485,639,44.0,1
2061-05-10,56,300000,616,43.2,1
2061-05-12,63,41322,633,39.2,1
2061-05-18,80,46410,584,36.8,1
2061-05-20,50,208583,586,41.6,1
2061-05-24,62,139468,609,36.0,1
2061-05-28,27,121459,554,44.8,1
2061-05-31,33,157300,609,40.0,1
2061-06-10,42,116560,641,36.8,1
2061-06-16,34,61840,550,42.400000000000006,1
2061-06-20,36,45097,532,38.400000000000006,1
2061-06-22,33,121335,632,42.400000000000006,1
2061-06-26,31,165203,607,35.2,1
2061-07-03,60,68986,620,38.400000000000006,1
2061-07-06,47,226408,536,41.6,1
2061-08-04,33,66027,563,39.2,1
2061-08-06,54,27282,633,36.8,1
2061-08-11,38,105376,595,42.400000000000006,1
2061-08-14,39,107417,617,37.6,1
2061-08-20,44,75069,588,41.6,1
2061-08-24,52,51345,609,36.0,1
2061-08-25,35,98594,650,31.200000000000003,1
2061-08-30,45,82442,616,36.8,1
2061-09-09,50,143928,618,36.8,1
2061-09-24,43,86169,587,37.6,1
2061-09-25,72,77728,580,41.6,1
2061-10-02,18,104346,501,40.0,1
2061-10-18,54,142654,670,37.6,1
2061-10-19,36,88971,613,36.0,1
2061-10-22,50,119487,581,42.400000000000006,1
2061-10-24,29,80425,563,44.8,1
2061-10-25,34,51631,526,37.6,1
2061-10-27,61,96669,608,36.8,1
2061-10-28,34,95232,637,36.8,1
2061-10-31,41,122962,551,48.0,1
2061-11-04,33,210942,529,47.2,1
2061-11-08,30,132334,574,40.8,1
2061-11-09,48,93849,564,39.2,1
2061-11-11,40,62078,501,43.2,1
2061-11-19,60,73611,599,45.6,1
2061-11-27,45,109872,537,38.400000000000006,1
2061-12-04,36,121151,656,36.8,1
2061-12-15,44,78318,576,47.2,1
2061-12-25,53,98543,615,35.2,1
2061-12-26,43,55687,553,44.0,1
2061-12-28,33,163118,606,44.8,1
2062-01-04,41,56421,589,44.0,1
2062-01-07,34,115171,586,46.400000000000006,1
2062-01-10,37,85839,577,43.2,1
2062-01-11,28,54247,553,44.8,1
2062-01-12,44,105048,651,31.200000000000003,1
2062-01-16,41,84177,601,34.4,1
2062-01-17,42,122613,650,42.400000000000006,1
2062-01-19,18,90614,578,42.400000000000006,1
2062-01-20,41,91088,623,43.2,1
2062-01-27,69,52127,627,37.6,1
2062-01-31,48,138633,582,43.2,1
2062-02-08,40,61680,624,30.4,1
2062-02-10,49,109527,572,40.8,1
2062-02-14,58,53580,494,37.6,1
2062-02-23,49,96123,582,39.2,1
2062-02-27,57,62762,655,40.8,1
2062-03-06,40,64770,618,39.2,1
2062-03-12,39,77042,503,32.800000000000004,1
2062-04-03,49,83750,640,36.0,1
2062-04-04,34,50386,665,36.0,1
2062-04-19,36,36253,560,41.6,1
2062-04-21,46,82273,657,36.0,1
2062-04-23,30,65792,522,47.2,1
2062-04-24,44,38991,632,40.8,1
2062-05-04,61,212619,628,44.8,1
2062-05-09,42,71931,675,37.6,1
2062-05-10,56,234151,596,38.400000000000006,1
2062-05-11,45,121729,598,38.400000000000006,1
2062-05-13,73,132331,583,40.0,1
2062-05-15,33,125669,640,42.400000000000006,1
2062-05-16,56,69810,533,40.0,1
2062-05-17,34,137278,602,32.800000000000004,1
2062-05-29,46,85931,606,37.6,1
2062-05-30,40,161123,604,36.8,1
2062-06-05,61,112493,637,36.0,1
2062-06-06,39,89184,486,41.6,1
2062-06-07,33,67930,590,36.8,1
2062-06-11,51,70892,667,44.0,1
2062-06-12,38,90267,446,42.400000000000006,1
2062-06-13,25,124636,550,41.6,1
2062-06-16,53,113831,637,41.6,1
2062-06-17,53,148638,558,43.2,1
2062-06-20,38,114600,595,38.400000000000006,1
2062-06-21,38,58012,578,40.8,1
2062-06-24,50,221880,627,46.400000000000006,1
2062-06-25,58,195846,611,36.8,1
2062-06-27,45,98110,594,39.2,1
2062-06-29,40,145710,591,38.400000000000006,1
2062-07-03,28,75521,595,44.0,1
2062-07-05,26,115971,493,44.8,1
2062-07-06,18,159749,605,36.8,1
2062-07-12,39,77854,610,38.400000000000006,1
2062-07-14,51,43417,672,35.2,1
2062-07-16,53,123816,649,38.400000000000006,1
2062-07-19,39,71809,588,44.8,1
2062-08-05,33,206221,562,48.8,1
2062-08-08,31,108570,599,40.0,1
2062-08-09,27,133055,526,39.2,1
2062-08-10,38,124529,604,36.8,1
2062-08-13,57,101435,581,40.0,1
2062-08-14,37,166087,557,37.6,1
2062-08-22,34,103059,537,51.2,1
2062-08-25,21,51061,518,40.8,1
2062-09-01,42,59539,635,35.2,1
2062-09-02,55,89599,654,43.2,1
2062-09-06,57,140697,613,43.2,1
2062-09-14,37,68149,581,48.0,1
2062-09-21,48,116403,496,39.2,1
2062-09-23,43,67992,603,40.8,1
2062-09-25,37,101898,608,40.8,1
2062-09-27,38,105503,648,35.2,1
2062-09-28,56,241006,593,41.6,1
2062-09-29,34,106275,599,37.6,1
2062-10-09,45,97782,628,43.2,1
2062-10-18,33,124481,541,37.6,1
2062-10-22,51,78877,679,39.2,1
2062-10-23,52,137485,626,37.6,1
2062-10-27,49,139986,606,32.0,1
2062-11-01,37,261784,626,38.400000000000006,1
2062-11-05,31,84941,462,35.2,1
2062-11-09,43,117630,659,36.0,1
2062-11-13,41,40311,548,40.0,1
2062-11-17,44,239045,635,39.2,1
2062-11-25,48,48914,605,38.400000000000006,1
2062-11-28,50,193355,603,32.800000000000004,1
2062-11-29,59,173776,530,43.2,1
2062-11-30,51,71354,558,47.2,1
2062-12-01,40,60068,546,40.8,1
2062-12-03,41,60294,588,41.6,1
2062-12-05,48,123829,622,40.0,1
2062-12-10,45,87765,624,37.6,1
2062-12-17,53,66029,616,37.6,1
2062-12-26,45,55209,587,40.8,1
2062-12-27,57,140331,617,35.2,1
2062-12-28,33,60701,595,39.2,1
2063-01-06,56,125534,658,34.4,1
2063-01-19,37,87036,572,41.6,1
2063-01-20,44,69719,609,36.8,1
2063-01-21,52,182710,633,44.8,1
2063-01-24,59,136046,626,40.0,1
2063-01-25,37,62577,573,39.2,1
2063-01-28,51,52843,567,40.0,1
2063-02-05,44,50019,600,38.400000000000006,1
2063-02-10,69,63057,652,34.4,1
2063-02-11,39,57488,602,36.0,1
2063-02-15,43,47762,564,40.0,1
2063-02-22,54,59389,541,43.2,1
2063-02-27,35,62103,524,36.8,1
2063-02-28,42,133354,577,41.6,1
2063-03-02,46,64098,595,43.2,1
2063-03-07,51,111055,626,37.6,1
2063-03-08,31,82687,556,44.0,1
2063-03-20,40,263496,637,36.8,1
2063-03-22,37,142825,573,42.400000000000006,1
2063-03-23,46,114818,629,37.6,1
2063-03-24,38,68873,633,35.2,1
2063-03-25,61,70609,667,34.4,1
2063-03-28,44,86332,640,44.0,1
2063-03-29,37,70234,635,48.8,1
2063-04-01,28,44810,587,43.2,1
2063-04-08,64,93957,612,48.8,1
2063-04-10,38,82934,567,36.0,1
2063-04-19,25,56961,573,40.0,1
2063-04-21,32,137041,613,34.4,1
2063-04-30,44,71153,499,45.6,1
2063-05-03,50,78772,556,40.0,1
2063-05-05,50,53143,542,36.0,1
2063-05-11,30,69761,588,48.0,1
2063-05-22,69,113852,652,36.0,1
2063-05-23,57,178362,613,35.2,1
2063-06-02,57,89750,632,40.8,1
2063-06-03,61,94026,670,38.400000000000006,1
2063-06-06,51,130003,632,36.8,1
2063-06-14,45,52342,619,43.2,1
2063-06-17,37,68886,558,43.2,1
2063-06-20,27,37797,595,48.8,1
2063-07-19,30,70440,595,40.8,1
2063-07-29,50,119962,556,42.400000000000006,1
2063-07-31,33,88514,581,43.2,1
2063-08-02,42,132251,614,45.6,1
2063-08-12,52,130418,602,42.400000000000006,1
2063-08-15,42,190914,577,37.6,1
2063-08-18,47,185808,610,43.2,1
2063-08-21,41,91223,641,39.2,1
2063-08-26,37,77706,485,36.8,1
2063-08-31,36,121759,610,35.2,1
2063-09-01,40,40115,610,38.400000000000006,1
2063-09-02,44,58650,575,45.6,1
2063-09-07,26,109935,409,39.2,1
2063-09-13,42,45375,623,35.2,1
2063-09-19,39,61301,599,45.6,1
2063-09-21,51,276527,550,45.6,1
2063-09-22,59,65781,645,37.6,1
2063-09-26,29,51424,593,40.8,1
2063-09-28,52,162578,627,46.400000000000006,1
2063-09-30,45,46338,568,43.2,1
2063-10-04,43,85474,465,42.400000000000006,1
2063-10-09,47,94146,548,41.6,1
2063-10-11,47,97156,546,44.0,1
2063-10-12,29,71127,536,36.0,1
2063-10-16,47,168564,597,39.2,1
2063-10-20,41,89220,646,43.2,1
2063-10-23,37,74325,625,33.6,1
2063-10-24,23,43413,598,41.6,1
2063-10-30,58,120969,578,36.0,1
2063-11-04,45,137671,539,44.0,1
2063-11-06,39,95431,550,48.0,1
2063-11-11,66,45278,657,35.2,1
2063-11-13,32,173754,507,40.0,1
2063-11-26,42,83957,541,35.2,1
2063-11-29,32,107116,610,43.2,1
2063-12-05,56,117313,602,37.6,1
2063-12-06,40,76732,561,40.8,1
2063-12-07,46,109389,563,37.6,1
2063-12-09,40,160672,534,43.2,1
2063-12-11,52,149821,653,32.800000000000004,1
2063-12-13,56,45953,619,44.0,1
2063-12-19,35,248548,612,36.8,1
2063-12-22,38,129442,503,42.400000000000006,1
2063-12-31,65,114005,597,48.0,1
2064-01-01,40,195093,613,38.400000000000006,1
2064-01-03,32,83335,627,42.400000000000006,1
2064-01-04,45,127696,612,44.0,1
2064-01-08,51,85665,669,32.0,1
2064-01-14,32,100136,617,44.0,1
2064-01-15,34,117371,570,36.8,1
2064-01-22,18,76895,613,38.400000000000006,1
