AnnualIncome,LoanAmount,MonthlyDebtPayments,DebtToIncomeRatio,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,NetWorth,MonthlyIncome,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved
87168,10377,508,0.1241785833131102,504,771,220646,26337,194309,7264.0,293.20963601825144,0.1102986833725566,1
69240,33238,352,0.7671260532320723,997,244,12836,31851,5243,5770.0,1235.906229547022,0.2752003864032967,0
78430,24587,915,0.5330363090895662,13168,847,14015,13529,9533,6535.833333333333,752.4291634575343,0.2551211266287188,0
33649,22496,675,0.1084161206446147,24587,2045,64286,10851,53435,2804.083333333333,617.8169473645579,0.4610479767117803,0
74183,15281,412,0.535775087,1238,7691,132632,25904,106728,6181.916666666667,456.879325709768,0.1405517693880972,1
41317,21388,484,0.3132621034956004,1753,14717,23375,14248,9127,3443.083333333333,644.0827600667806,0.3276373676888778,0
157919,18639,658,0.1710740328293902,8709,1122,242017,53193,188824,13159.916666666666,516.4209511340628,0.089242279,1
30235,23472,404,0.3422564247459331,2708,15431,21298,35639,8831,2519.583333333333,648.568292,0.41775490339311,0
16578,23834,627,0.4378084676056447,10255,624,107828,9704,98124,1381.5,633.9339821116887,0.9127281810435676,0
34281,6619,236,0.1355982740026452,2690,453,78769,21306,57463,2856.75,244.74318244835837,0.168283253,1
52023,17002,353,0.4810944349386077,5198,322,31363,11814,19549,4335.25,549.8725150287981,0.208263079413828,0
34332,21630,502,0.4823850173946196,7587,3402,29495,32521,5690,2861.0,704.6395435,0.4217544716987301,0
68832,9833,479,0.4951165609027502,5485,2076,74100,87429,4520,5736.0,364.18459264746497,0.1469987086205482,1
52326,43496,483,0.3336427875839404,9943,8742,91972,1792,90180,4360.5,2208.8991212262176,0.6173372597698011,0
32309,10865,691,0.1869784326959981,3504,2227,68527,51967,16560,2692.4166666666665,388.6088973730597,0.4009813602549357,0
104754,11189,997,0.4204109723969633,4498,714,60080,12319,47761,5007.916666666667,544.9467155634428,0.3079018318788803,0
94037,6874,325,0.2021438622152259,6388,213,64790,15188,49602,7836.416666666667,252.27186241759645,0.073665284,1
56304,44907,644,0.2225772451920565,17235,1737,114274,43772,70502,4692.0,1763.4311505503038,0.5130927430840374,0
66640,34040,526,0.3520454250614494,8453,784,44915,4474,40441,5553.333333333333,1089.5630281067736,0.2909177121440769,0
53373,23549,759,0.1747205833886456,2740,745,28353,8327,20026,4447.75,964.8661343408928,0.3875816163995038,0
37511,26358,517,0.04860994,2725,3345,6070,9554,5465,3125.9166666666665,719.6090696,0.3955988599456574,0
54370,7207,439,0.1697764157167461,632,1005,267103,7894,259209,4530.833333333333,184.99920545373715,0.1377228336480567,1
46619,53272,654,0.0309721947597998,586,475,34704,16103,18601,3884.9166666666665,1492.8419567825065,0.5526095257596705,0
84706,28939,336,0.1903386635776946,7832,1338,10604,9571,1033,7058.833333333333,1154.622704900654,0.2111712565675141,1
224843,15385,188,0.1537565228390263,3587,2146,194943,15303,179640,9697.666666666666,518.7087626836635,0.072874103,1
45375,12154,624,0.080539264,1628,1614,4775,23816,6900,3781.25,618.2568967,0.3285307495514676,0
84073,66113,489,0.7199721698538546,56799,3783,60582,14026,46556,7006.083333333333,1793.928331281811,0.3258494400744798,0
103091,28431,297,0.270982758,9872,3700,180404,13812,166592,8590.916666666666,769.7646244621496,0.1241735504898177,1
64034,12191,467,0.5201800989020872,14393,479,193556,12034,181522,5336.166666666667,1144.3355491276764,0.3019649965570183,1
74640,67002,331,0.2012439768316704,723,3392,31842,31614,1622,6220.0,2729.1689247972554,0.4919885731185298,0
50796,20956,485,0.5325626970700844,513,677,259156,15014,244142,4233.0,1914.996251,0.5669728917734207,0
42974,19804,242,0.4568632668690276,10026,248,10274,25141,6937,3581.1666666666665,543.8152382649332,0.2194299543719272,0
75505,15360,626,0.127116627672403,1290,478,28315,8910,19405,6292.083333333333,343.7454333037888,0.1541215177755839,0
41160,33867,611,0.1831787409218924,25669,1460,46993,11305,35688,3430.0,886.1609895249585,0.4364900844096089,0
15474,22731,247,0.1762091522225456,3814,4887,60958,2606,58352,1289.5,566.0752364371285,0.6305352744762532,0
43298,25301,461,0.2789798119463373,3577,1768,82178,12901,69277,3608.1666666666665,703.7982196,0.3228227316671369,0
46184,21803,225,0.2120330955369756,9774,278,266429,53322,213107,3848.6666666666665,783.3421919533265,0.261997798,1
116046,50326,769,0.3220070835867768,6014,4224,14332,32394,9722,9670.5,1331.7170023622718,0.2172294092717307,0
51413,34826,499,0.2378658632553979,6017,1109,35772,77039,5986,4284.416666666667,1832.9893074134727,0.5442956390205136,0
49476,15335,690,0.1494999993745219,14212,4029,18241,115926,1244,4123.0,837.9479950707754,0.3705913158066397,0
36907,31798,184,0.30174624250906,568,1135,39320,15799,23521,3075.583333333333,1691.711145021484,0.6098716704218118,0
38085,11430,689,0.2061886431884696,12583,1060,68732,6446,62286,3173.75,323.7671682037031,0.3191074181027816,0
28635,10304,421,0.262729725433124,3243,161,15581,6299,9282,2386.25,282.44253488165896,0.2947899569959807,0
26802,44637,445,0.2878275435073988,5375,418,56659,23752,32907,2233.5,1095.318443158459,0.6896433593724912,0
87299,45161,411,0.1478305734316694,1428,186,26358,5874,20484,7274.916666666667,1298.477179637982,0.234982372715103,0
46955,22318,353,0.2082644513594339,4596,936,5532,14784,1158,3912.9166666666665,1110.8798705180004,0.3741147576661912,0
101360,49723,1114,0.1900103044314184,2880,1815,26985,17028,9957,8446.666666666666,1767.124293443449,0.3410960094842284,0
73078,19180,1177,0.3114826615413557,1207,1056,7787,15582,3911,6089.833333333333,523.7829110952557,0.2792823412400869,0
59629,30902,804,0.2153811934435446,18841,5919,25970,24576,1394,4969.083333333333,921.2133881717336,0.3471894658314042,0
16049,19936,300,0.6154976607401713,5297,354,25389,18866,6523,1337.4166666666667,539.5846959537387,0.6277659886251394,0
179777,41387,584,0.3462045170937192,9857,238,51132,34428,16704,14981.416666666666,1606.333601,0.1462033697722315,1
55860,36295,443,0.5732612003417424,3931,2000,190612,55832,134780,4655.0,1508.5116974845723,0.4192291509096825,0
15000,19639,248,0.3415748894076604,38887,3142,817912,32155,785757,1250.0,759.4203479,0.8059362783530856,0
59723,31135,239,0.2432366305720587,2305,2218,63449,34863,28586,4976.916666666667,1175.725842720435,0.2842574906258094,0
31121,13223,263,0.3524394805816631,5973,1250,92623,6011,86612,2593.4166666666665,376.9294570703758,0.2467515017141001,0
29277,11998,293,0.2750496089828191,2165,327,65081,152083,7635,2439.75,401.6637878149311,0.2847274465887616,0
43618,19109,930,0.493208728,3338,1936,28955,20733,8222,3634.8333333333335,807.2964137967825,0.4779576543069693,0
34936,26867,465,0.3177383385316945,9645,656,47606,46936,6166,2911.333333333333,749.7741500768543,0.4172569785013238,0
77044,29435,732,0.584466257,5630,3270,120893,5944,114949,6420.333333333333,867.9605795566669,0.2492021047022481,0
52367,17686,223,0.140055498836969,1134,318,50271,60909,3067,4363.916666666667,501.1406491752666,0.1659382395421391,0
71994,25798,319,0.5013190980612122,2445,2130,87018,15099,71919,5999.5,821.7932185384017,0.1901480487604636,0
47726,21552,451,0.2381122422581595,725,396,41925,8850,33075,3977.1666666666665,660.4830170321777,0.2794660395672407,0
52341,9514,434,0.07824911,1934,351,34054,12232,21822,4361.75,200.89533183021257,0.1455597711538287,1
64388,21846,204,0.07414215,1919,653,78406,23960,54446,5365.666666666667,560.6643423573956,0.1425105937175987,0
65274,22923,255,0.2606947627682354,2758,3263,57401,24392,33009,5439.5,681.3129908846327,0.1721321795908875,0
118999,23232,225,0.091132084,872,739,102567,25316,77251,9916.583333333334,653.3738635466455,0.08857626,0
76315,16014,686,0.4181307915785869,12037,167,48221,13563,34658,6359.583333333333,597.4285949770958,0.2018101702119524,0
41681,20909,667,0.1036246441387647,32030,1105,45980,4482,41498,3473.4166666666665,597.8054997563952,0.3641387202100896,0
21775,67419,583,0.1851569433262797,1835,408,2123832,34883,2088949,1814.5833333333333,2721.162767774796,1.820893373745008,0
39083,43114,377,0.3925562613121782,8577,3854,204249,41315,162934,3256.9166666666665,994.1086691402088,0.4209836509398589,0
48560,24488,275,0.4143326526441828,1159,1623,101555,5661,95894,4046.6666666666665,907.786866162946,0.2922867049826061,0
40438,27074,292,0.023450743748551,565,578,150358,4754,145604,1820.5833333333333,845.0746586184126,0.6245661144972287,0
30326,21486,420,0.3666911490183623,26742,949,172708,12939,159769,2527.1666666666665,602.5358149871432,0.404617483,0
23003,25551,296,0.041566814,559,933,38852,12287,26565,1916.9166666666667,2431.80496,1.423016977089604,0
91695,9565,277,0.7260682830162137,4018,1526,140695,49241,91454,7641.25,283.1844228,0.073310574,1
77271,16476,413,0.340310527034408,2114,758,15265,13089,2176,6439.25,636.0301891075941,0.1629118591617959,0
78936,10604,325,0.4679862798153265,4929,838,65578,1288,64290,6578.0,332.7836225013838,0.09999751,1
51463,12989,254,0.3248005708022097,5236,16969,103566,53240,50326,4288.583333333333,443.26410809636224,0.1625861161835949,1
23394,9859,738,0.3378506778308298,2907,4050,66880,9394,57486,1949.5,359.78864651458423,0.5631129246035314,0
33440,10237,655,0.4479312091765842,2252,8664,169320,13196,156124,2786.6666666666665,315.4966075449026,0.3482643328510416,0
23832,27540,398,0.307001614327171,3194,2315,71248,6519,64729,1986.0,955.6699626484336,0.6816062248985063,0
25388,18816,429,0.2565609013387047,827,1514,111493,9448,102045,2115.6666666666665,661.6518067084102,0.5155121191311219,0
78906,31458,264,0.3249470849557545,8386,942,114816,1515,113301,6575.5,871.3990131239138,0.1726711296667803,0
40734,18571,647,0.1130796441135578,1741,1228,235173,7103,228070,3394.5,530.7158171,0.3469482448371913,0
67954,14075,171,0.3250270116920878,7943,304,74687,14006,60681,5662.833333333333,405.5725165053043,0.1018169673317781,1
117517,23488,319,0.2607839572176268,528,1010,16784,17555,2791,9793.083333333334,542.6312097409398,0.087983649,1
23466,12986,316,0.141535083711447,2144,190,20426,390591,9191,1955.5,540.5583354156003,0.4380252290542573,0
62472,27263,631,0.3201565056976852,2530,559,64651,18805,45846,5206.0,909.0169438629348,0.2958157786905368,0
16805,26509,323,0.1893935446598741,659,2651,88363,32908,55455,1400.4166666666667,895.6334365664507,0.870193469,0
65865,34952,440,0.5125100075156437,5472,385,52061,11818,40243,5488.75,1402.04172667456,0.335603138542393,0
113311,42583,853,0.0067493,2124,643,45609,27142,18467,9442.583333333334,2183.4095789921835,0.3215655580473758,1
22497,17105,293,0.1097719165848403,1761,286,10972,11957,1838,1874.75,1602.3906863574805,1.0110098340351945,0
80867,12170,306,0.0313346914632234,1738,1269,63850,12056,51794,6738.916666666667,418.1860501906137,0.1074632742934369,0
52063,13959,190,0.1851512184706106,648,1176,31544,113454,10353,4338.583333333333,468.0847485874936,0.1516819427049905,0
29214,40533,562,0.4277512116910102,4104,1032,539360,4249,535111,2434.5,1345.444861269881,0.7835057963729228,0
28487,15122,626,0.0606934848855926,2046,3026,235883,21432,214451,2373.9166666666665,395.6388030339368,0.4303600111070748,0
53078,25669,355,0.090453344,532,272,52520,5614,46906,4423.166666666667,687.9726192338708,0.2357977209165087,0
66290,22902,628,0.3024347720185412,2591,530,216342,36194,180148,5524.166666666667,1237.5052491582885,0.3376989438814219,0
51825,17672,199,0.080658093,1001,2554,289041,23207,265834,4318.75,540.2559828,0.1711735994810165,0
32326,16273,514,0.1109355534112477,1329,1124,237886,9782,228104,2693.833333333333,478.1375614608978,0.3682995340447557,0
81349,17188,511,0.2219524158996442,8618,757,23057,1961,21096,6779.083333333333,657.6100961998372,0.1723846778005636,0
92536,10272,497,0.442506388517161,3391,1342,66731,54951,11780,7711.333333333333,302.3619273423589,0.1036606631809059,1
77688,26328,459,0.3937221702542575,1744,756,75553,8935,66618,6474.0,672.6687246809978,0.1748020890764593,0
127120,10899,365,0.5727456270404994,2138,1899,74054,27785,46269,10593.333333333334,333.7733148815142,0.065963497,1
38766,34860,777,0.5085368,5916,977,197601,6068,191533,3230.5,929.6958541225348,0.5283070280521699,0
35540,25602,267,0.1614911331279054,4386,1322,30111,9496,20615,2961.6666666666665,720.1204063135252,0.3332989554238127,0
57657,32743,307,0.2832025807633326,5100,529,5629,4857,4984,4804.75,1059.6338620761155,0.2844339168689558,0
31513,32806,650,0.1171473482974546,2511,1556,170941,13951,156990,2626.083333333333,825.9304533778718,0.562027273,0
104827,28727,556,0.2655067915009159,936,764,176579,57318,119261,8735.583333333334,737.3305980040966,0.1480531463845112,1
20286,12087,239,0.097180746,9994,882,218113,13385,204728,1690.5,463.8216475032501,0.4157477950329785,0
25423,22917,163,0.4236917723779023,3265,657,20901,13431,7470,2118.583333333333,624.5121182583044,0.371716375687356,0
54549,11861,271,0.5932254185918152,3859,1225,84088,30128,53960,4545.75,392.8042773696471,0.1460274492371219,1
53558,37045,450,0.4938804042152698,1902,847,12340,13934,5735,4463.166666666667,1200.4203368144474,0.3697868486831728,0
71627,31771,226,0.2702984385336088,783,372,39120,29865,9255,5968.916666666667,975.3194571827452,0.2012625614111011,0
32907,55951,116,0.4831343784541115,2694,2416,44809,12594,32215,2742.25,5277.411007858783,1.9667831189201503,0
17782,45996,320,0.1229571139226457,7759,1289,24006,13622,10384,1481.8333333333333,1313.969024325016,1.102667207957496,0
300000,35784,381,0.2170200310605868,4644,1280,42274,10571,31703,25000.0,1173.1302787582856,0.0621652111503314,1
51543,18711,416,0.2696000347023984,6811,6352,59264,9708,49556,4295.25,473.3133597,0.2070457737550235,0
300000,38312,193,0.060530364,1159,1199,93390,13158,80232,25000.0,1341.7840278230149,0.0613913611129205,1
35651,20847,329,0.2050752853807252,1083,161,48445,37590,10855,2970.9166666666665,668.8651665,0.3358778715384706,0
26907,24143,664,0.4945751781777975,641,1869,44310,17002,27308,2242.25,756.4467540742766,0.6334916954283762,0
33997,38922,500,0.2767930130714818,1820,244,36793,66786,9611,2833.083333333333,3761.976958293531,1.5043598993888394,0
109413,35272,94,0.1185043387440525,1286,489,19363,15604,3759,9117.75,1898.395957705234,0.2185183798311243,1
78689,19391,284,0.1843664581733523,5325,306,13742,41593,8115,6557.416666666667,527.5996921277925,0.1237682052832481,1
46583,32952,289,0.2143788625836631,2813,139,116542,4647,111895,3881.9166666666665,1016.0309403094996,0.3361821111502908,0
38534,7449,297,0.093749624,4813,6858,19213,79129,5064,3211.1666666666665,375.6818406,0.2094820700580495,0
58869,24034,421,0.3624558041720622,44154,1602,45756,55374,6106,4905.75,738.5050632,0.2363563294602272,0
52831,9823,629,0.4368768935880526,270,404,72806,29535,43271,4402.583333333333,358.3529554583688,0.2242667272150901,1
92641,10875,222,0.092255176,5027,241,24005,15709,8296,7720.083333333333,269.6038818860717,0.063678572,1
75914,18127,352,0.4558632466290336,533,2476,38372,36774,1598,6326.166666666667,932.1023847801116,0.2029826990721255,1
32409,26975,712,0.3461881733766843,3914,1312,171849,5409,166440,2700.75,1452.4865319317032,0.8014390565330753,0
21676,26019,264,0.5046839192905728,3636,1256,25283,5035,20248,1806.3333333333333,2393.4285230949417,1.4711728306486114,0
24581,23404,1036,0.2417915598984526,16322,1375,35232,39358,9253,2048.4166666666665,748.9783380188456,0.8713941685133293,0
33583,36456,1593,0.5312151528472905,2384,522,15729,13189,2540,2798.583333333333,1067.032101336089,0.9504923686398792,0
46564,11005,808,0.1605190148719592,5044,543,274480,34165,240315,3880.3333333333335,445.0442541634943,0.3229218076188027,0
46652,14756,543,0.092474875,2311,1299,50930,11968,38962,3887.6666666666665,572.5860447856667,0.2869551688550973,0
61330,9679,657,0.2757793646072762,822,508,78599,13192,65407,5110.833333333333,291.1190953410702,0.1855116442865293,0
58862,65953,511,0.3613568201318028,3445,913,29257,16664,12593,4905.166666666667,2594.0199943269927,0.63301009,0
162138,6286,244,0.096694499,2004,1952,79269,34073,45196,13511.5,133.60131809013902,0.0279466615912473,1
84057,16549,182,0.1291561279771639,8416,206,28746,5765,22981,7004.75,659.8735181158551,0.1201860905979307,1
42759,38531,298,0.4821641737690872,6544,2904,47640,12381,35259,3563.25,1345.0442728059963,0.461108334,0
19053,26821,981,0.0303864103195278,1890,723,18089,12645,5444,1587.75,871.7655838273039,1.1669126649833437,0
30782,18185,348,0.1203913439997381,4447,1934,140177,36647,103530,2565.1666666666665,1710.4605191858684,0.8024665788522649,0
68885,24158,302,0.3709688114006941,1982,327,29365,44150,10754,5740.416666666667,776.6410729337568,0.1879029233534888,1
34239,12739,324,0.3383243582651991,7379,1139,37682,7604,30078,2853.25,268.6650353441857,0.2077157751140579,0
20840,22584,283,0.3759783768541617,1501,1050,8092,24614,8501,1736.6666666666667,622.0514047,0.5211428433879702,0
88849,22607,445,0.4427270889514512,6701,330,300812,7010,293802,7404.083333333333,589.8587399566495,0.1397686510763182,1
35846,21151,210,0.2768385498223904,4006,1115,97079,20463,76616,2987.1666666666665,1082.740525691353,0.4327647801232003,0
