ApplicationDate,Age,AnnualIncome,CreditScore,RiskScore,LoanApproved
2032-01-12,48,30326,572,56.0,0
2032-01-13,31,23003,528,53.0,0
2032-01-15,39,77271,513,67.0,0
2032-01-18,45,23394,665,53.0,0
2032-01-19,50,33440,578,54.0,0
2032-01-20,44,23832,511,55.0,0
2032-01-21,45,25388,656,44.0,0
2032-01-22,21,78906,554,49.0,0
2032-01-23,40,40734,590,50.0,0
2032-01-26,31,23466,480,52.0,0
2032-01-27,32,62472,584,54.0,0
2032-01-28,33,16805,460,53.0,0
2032-01-29,46,65865,559,65.0,0
2032-01-31,35,22497,552,53.0,0
2032-02-01,50,80867,562,50.0,0
2032-02-02,41,52063,548,56.0,0
2032-02-03,38,29214,518,55.0,0
2032-02-04,37,28487,596,50.0,0
2032-02-05,48,53078,608,47.0,0
2032-02-06,43,66290,499,49.0,0
2032-02-07,67,51825,642,41.0,0
2032-02-08,29,32326,625,44.0,0
2032-02-09,46,81349,587,60.0,0
2032-02-11,29,77688,560,52.0,0
2032-02-13,41,38766,579,57.0,0
2032-02-14,75,35540,702,44.0,0
2032-02-15,37,57657,582,51.0,0
2032-02-16,26,31513,613,60.0,0
2032-02-18,18,20286,574,50.0,0
2032-02-19,38,25423,616,55.0,0
2032-02-21,49,53558,571,59.0,0
2032-02-22,51,71627,619,49.0,0
2032-02-23,33,32907,555,59.0,0
2032-02-24,38,17782,535,52.0,0
2032-02-26,26,51543,584,60.0,0
2032-02-28,24,35651,532,58.0,0
2032-02-29,35,26907,544,59.0,0
2032-03-01,28,33997,501,65.0,0
2032-03-04,24,46583,586,48.0,0
2032-03-05,18,38534,574,62.0,0
2032-03-06,38,58869,650,51.0,0
2032-03-10,37,32409,525,54.0,0
2032-03-11,44,21676,614,59.0,0
2032-03-12,52,24581,611,54.0,0
2032-03-13,18,33583,591,59.0,0
2032-03-14,35,46564,480,50.0,0
2032-03-15,42,46652,565,51.0,0
2032-03-16,28,61330,606,50.0,0
2032-03-17,60,58862,565,56.0,0
2032-03-20,46,42759,589,56.0,0
2032-03-21,32,19053,598,54.0,0
2032-03-22,18,30782,421,51.0,0
2032-03-24,52,34239,634,56.0,0
2032-03-25,35,20840,387,58.0,0
2032-03-27,51,35846,606,49.0,0
2032-03-28,36,63437,544,56.0,0
2032-03-29,33,42811,554,53.0,0
2032-03-30,41,53610,589,57.0,0
2032-03-31,49,29269,557,57.0,0
2032-04-01,68,49615,583,66.0,0
2032-04-02,49,26531,630,63.0,0
2032-04-03,53,55097,588,57.0,0
2032-04-07,41,43617,547,54.0,0
2032-04-08,27,34953,561,57.0,0
2032-04-12,46,223250,660,49.0,0
2032-04-13,43,33601,633,52.0,0
2032-04-15,33,46325,619,53.0,0
2032-04-17,61,26234,614,49.0,0
2032-04-19,37,34413,564,53.0,0
2032-04-22,27,30165,515,48.0,0
2032-04-23,34,21151,546,53.0,0
2032-04-24,44,43806,586,57.0,0
2032-04-25,47,47911,613,55.0,0
2032-04-26,51,23100,591,60.0,0
2032-04-27,61,18405,643,49.0,0
2032-04-29,27,102757,597,49.0,0
2032-04-30,36,27528,564,50.0,0
2032-05-01,43,47685,632,53.0,0
2032-05-02,64,71869,590,63.0,0
2032-05-06,50,27316,475,49.0,0
2032-05-07,38,86485,558,61.0,0
2032-05-08,29,38762,635,50.0,0
2032-05-09,49,46206,607,47.0,0
2032-05-10,47,81349,609,54.0,0
2032-05-11,51,32645,484,62.0,0
2032-05-12,39,39481,496,55.0,0
2032-05-13,32,19000,609,49.0,0
2032-05-14,21,46145,497,55.0,0
2032-05-15,49,32699,612,47.0,0
2032-05-17,28,39412,471,62.0,0
2032-05-19,34,63872,602,50.0,0
2032-05-20,22,79793,576,55.0,0
2032-05-21,30,16871,523,49.0,0
2032-05-22,26,32959,509,55.0,0
2032-05-23,35,33319,607,54.0,0
2032-05-24,31,38968,545,62.0,0
2032-05-25,20,25577,590,58.0,0
2032-05-26,64,58156,674,47.0,0
2032-05-27,55,87278,632,53.0,0
2032-05-28,30,38000,601,53.0,0
2032-05-29,43,87897,560,70.0,0
2032-05-30,45,27814,594,67.0,0
2032-06-01,30,32710,594,55.0,0
2032-06-03,33,68242,581,69.0,0
2032-06-04,23,20521,601,54.0,0
2032-06-05,48,117762,579,58.0,0
2032-06-08,25,52656,568,55.0,0
2032-06-11,49,54847,571,54.0,0
2032-06-12,22,43577,523,63.0,0
2032-06-13,24,42528,595,50.0,0
2032-06-14,30,55941,498,51.0,0
2032-06-17,47,63876,526,54.0,0
2032-06-18,52,61916,526,52.0,0
2032-06-19,47,21665,515,53.0,0
2032-06-20,59,104293,518,56.0,0
2032-06-21,44,34330,625,54.0,0
2032-06-22,25,15000,457,58.0,0
2032-06-25,50,62741,589,53.0,0
2032-06-27,45,43309,534,53.0,0
2032-06-28,22,22442,517,63.0,0
2032-06-29,28,28667,522,52.0,0
2032-06-30,55,31047,534,70.0,0
2032-07-01,37,30114,448,55.0,0
2032-07-02,40,32646,535,52.0,0
2032-07-03,49,15000,630,50.0,0
2032-07-04,48,33411,599,51.0,0
2032-07-05,43,32316,629,55.0,0
2032-07-06,37,71664,639,48.0,0
2032-07-07,36,50384,590,58.0,0
2032-07-08,50,75775,604,52.0,0
2032-07-09,46,46983,555,51.0,0
2032-07-10,36,24220,600,49.0,0
2032-07-11,52,20167,578,51.0,0
2032-07-12,38,27818,634,66.0,0
2032-07-13,29,27429,579,60.0,0
2032-07-14,30,26853,563,55.0,0
2032-07-16,36,45842,544,51.0,0
2032-07-17,54,22359,633,53.0,0
2032-07-18,30,24152,557,62.0,0
2032-07-19,42,53644,576,48.0,0
2032-07-20,32,23284,506,49.0,0
2032-07-21,36,53918,551,52.0,0
2032-07-22,21,19460,530,51.0,0
2032-07-23,37,42789,540,59.0,0
2032-07-24,37,24853,574,49.0,0
2032-07-25,46,67244,648,52.0,0
2032-07-27,25,59173,583,54.0,0
2032-07-28,53,22588,556,52.0,0
2032-07-31,39,30120,631,57.0,0
2032-08-01,33,53107,517,56.0,0
2032-08-03,45,73202,526,53.0,0
2032-08-05,33,72550,601,51.0,0
2032-08-06,36,36315,518,49.0,0
2032-08-07,43,46660,627,53.0,0
2032-08-11,33,32612,523,56.0,0
2032-08-12,30,86789,557,50.0,0
2032-08-15,27,45164,626,61.0,0
2032-08-17,19,30982,392,53.0,0
2032-08-18,33,51977,603,51.0,0
2032-08-19,36,28643,545,55.0,0
2032-08-22,18,35315,538,49.0,0
2032-08-23,18,32097,586,58.0,0
2032-08-24,40,41866,625,53.0,0
2032-08-25,47,32325,578,51.0,0
2032-08-26,44,60871,587,61.0,0
2032-08-29,33,83403,566,59.0,0
2032-08-30,50,63193,636,47.0,0
2032-08-31,20,60480,614,55.0,0
2032-09-02,18,52230,521,51.0,0
2032-09-03,36,29126,553,51.0,0
2032-09-04,39,56473,555,47.0,0
2032-09-05,41,15000,477,58.0,0
2032-09-06,40,67732,611,49.0,0
2032-09-07,28,24188,535,50.0,0
2032-09-08,37,24699,594,54.0,0
2032-09-09,22,28635,610,48.0,0
2032-09-11,36,35944,528,64.0,0
2032-09-12,34,86163,599,60.0,0
2032-09-14,25,53496,494,53.0,0
2032-09-15,26,35612,462,56.0,0
2032-09-16,26,53062,541,56.0,0
2032-09-17,39,35942,562,52.0,0
2032-09-18,45,54525,604,50.0,0
2032-09-21,18,33377,570,59.0,0
2032-09-22,47,51769,473,53.0,0
2032-09-23,33,67160,537,47.0,0
2032-09-24,32,55486,612,56.0,0
2032-09-26,29,62017,521,48.0,0
2032-10-01,21,63890,458,58.0,0
2032-10-02,24,43248,513,49.0,0
2032-10-03,18,79797,625,47.0,0
2032-10-05,41,45854,632,56.0,0
2032-10-06,41,23931,580,60.0,0
2032-10-07,41,50570,613,55.0,0
2032-10-08,23,75253,453,49.0,0
2032-10-10,42,54149,542,51.0,0
2032-10-12,18,149627,450,44.0,0
2032-10-14,25,102308,502,52.0,0
2032-10-15,35,55959,611,51.0,0
2032-10-16,46,53858,555,58.0,0
2032-10-17,41,85241,563,62.0,0
2032-10-18,29,42100,573,56.0,0
2032-10-19,40,15000,475,55.0,0
2032-10-20,21,34051,562,50.0,0
2032-10-21,53,19045,531,54.0,0
2032-10-22,37,34414,605,50.0,0
2032-10-23,53,40688,597,54.0,0
2032-10-24,33,29952,435,57.0,0
2032-10-25,33,19978,550,52.0,0
2032-10-26,30,23924,615,49.0,0
2032-10-27,50,39787,559,60.0,0
2032-10-28,31,41974,588,53.0,0
2032-10-29,47,41990,639,47.0,0
2032-10-30,35,56633,509,53.0,0
2032-10-31,18,71446,497,70.0,0
2032-11-01,33,30510,646,47.0,0
2032-11-02,25,21804,418,51.0,0
2032-11-05,51,27527,623,52.0,0
2032-11-06,38,22443,562,57.0,0
2032-11-07,37,27704,524,57.0,0
2032-11-09,51,84457,646,48.0,0
2032-11-10,39,15000,632,46.0,0
2032-11-11,30,20365,411,54.0,0
2032-11-14,32,45444,583,52.0,0
2032-11-16,35,88668,544,55.0,0
2032-11-17,48,18227,621,52.0,0
2032-11-18,32,33694,602,59.0,0
2032-11-19,39,16031,446,52.0,0
2032-11-20,54,45036,567,57.0,0
2032-11-21,44,51143,579,52.0,0
2032-11-22,39,18741,580,58.0,0
2032-11-23,32,93931,531,52.0,0
2032-11-24,32,66410,598,53.0,0
2032-11-26,33,18343,577,53.0,0
2032-11-27,49,24392,518,55.0,0
2032-11-28,37,103534,450,48.0,0
2032-11-29,23,49929,521,50.0,0
2032-12-01,43,59467,587,48.0,0
2032-12-02,23,40114,579,52.0,0
2032-12-04,41,17997,480,51.0,0
2032-12-05,60,60157,580,55.0,0
2032-12-07,51,51047,562,61.0,0
2032-12-08,56,18992,597,60.0,0
2032-12-09,32,59582,562,58.0,0
2032-12-10,36,26810,624,54.0,0
2032-12-11,27,45183,531,56.0,0
2032-12-13,39,60819,571,49.0,0
2032-12-14,47,32426,625,51.0,0
2032-12-16,31,21862,602,48.0,0
2032-12-17,18,37381,585,44.0,0
2032-12-18,39,31024,462,53.0,0
2032-12-19,43,15000,515,53.0,0
2032-12-20,42,29613,650,52.0,0
2032-12-21,36,39346,398,57.0,0
2032-12-23,58,51206,588,71.0,0
2032-12-24,44,48448,556,68.0,0
2032-12-25,35,72486,608,49.0,0
2032-12-26,33,47065,477,48.0,0
2032-12-27,37,84861,619,45.0,0
2032-12-29,37,29343,492,67.0,0
2032-12-30,39,71498,631,55.0,0
2033-01-02,63,35733,632,52.0,0
2033-01-03,45,36479,596,69.0,0
2033-01-04,40,81836,520,59.0,0
2033-01-05,40,68213,551,58.0,0
2033-01-06,18,29952,585,52.0,0
2033-01-09,45,46587,542,44.0,0
2033-01-10,31,26431,591,64.0,0
2033-01-12,35,21813,617,44.0,0
2033-01-13,52,32407,629,60.0,0
2033-01-14,35,51645,616,51.0,0
2033-01-15,64,30880,637,50.0,0
2033-01-16,45,49814,530,60.0,0
2033-01-17,24,45464,559,50.0,0
2033-01-19,32,21169,556,57.0,0
2033-01-20,18,53388,585,60.0,0
2033-01-21,59,25151,572,70.0,0
2033-01-22,48,34551,620,51.0,0
2033-01-23,46,27087,521,53.0,0
2033-01-24,41,39971,548,52.0,0
2033-01-25,23,94044,595,53.0,0
2033-01-27,50,46343,551,49.0,0
2033-01-28,27,31824,404,58.0,0
2033-01-29,18,58800,459,57.0,0
2033-01-30,37,50008,630,46.0,0
2033-01-31,38,44441,592,61.0,0
2033-02-01,41,81932,638,52.0,0
2033-02-05,54,62519,557,49.0,0
2033-02-06,21,28866,586,60.0,0
2033-02-07,46,17955,638,52.0,0
2033-02-08,47,15000,552,52.0,0
2033-02-09,25,43974,446,65.0,0
2033-02-11,31,64371,604,50.0,0
2033-02-12,32,49629,554,66.0,0
2033-02-13,49,28064,549,59.0,0
2033-02-14,32,50886,541,52.0,0
2033-02-15,29,25267,512,54.0,0
2033-02-16,32,20666,554,55.0,0
2033-02-18,40,25303,610,55.0,0
2033-02-19,37,35074,608,47.0,0
2033-02-20,38,24212,585,59.0,0
2033-02-22,31,80805,519,50.0,0
2033-02-23,55,72799,625,50.0,0
2033-02-24,42,28223,409,52.0,0
2033-02-25,38,44403,613,54.0,0
2033-02-26,70,140346,644,52.0,0
2033-02-27,27,32915,603,44.0,0
2033-02-28,35,63481,606,46.0,0
2033-03-01,25,30900,540,62.0,0
2033-03-02,51,32601,593,50.0,0
2033-03-04,60,47928,577,54.0,0
2033-03-06,37,26403,572,60.0,0
2033-03-07,35,23487,493,51.0,0
2033-03-08,19,58585,524,49.0,0
2033-03-09,64,62338,550,53.0,0
2033-03-10,45,42634,607,54.0,0
2033-03-11,34,44878,602,51.0,0
2033-03-13,28,49078,520,56.0,0
2033-03-14,44,59308,619,56.0,0
2033-03-17,39,30066,506,54.0,0
2033-03-18,22,95157,610,51.0,0
2033-03-19,40,40572,580,64.0,0
2033-03-20,52,25971,634,50.0,0
2033-03-22,49,35437,516,59.0,0
2033-03-23,27,27486,576,59.0,0
2033-03-24,39,43020,573,57.0,0
2033-03-25,32,154643,509,53.0,0
2033-03-26,48,30061,609,49.0,0
2033-03-27,40,32021,528,59.0,0
2033-03-28,48,45349,633,48.0,0
2033-03-29,53,52641,572,47.0,0
2033-03-30,48,38836,567,59.0,0
2033-03-31,43,44353,624,48.0,0
2033-04-03,33,15672,575,65.0,0
2033-04-04,35,37351,501,58.0,0
2033-04-05,35,66648,562,53.0,0
2033-04-06,28,23206,608,55.0,0
2033-04-07,18,32789,554,51.0,0
2033-04-10,23,63870,608,52.0,0
2033-04-11,40,58990,566,58.0,0
2033-04-13,52,31040,531,51.0,0
2033-04-15,44,37886,597,50.0,0
2033-04-17,31,16462,557,59.0,0
2033-04-18,32,29264,551,50.0,0
2033-04-19,18,43725,530,52.0,0
2033-04-22,33,34803,608,46.0,0
2033-04-23,36,40243,631,53.0,0
2033-04-24,30,40982,558,54.0,0
2033-04-25,44,63455,641,57.0,0
2033-04-27,19,15000,529,57.0,0
2033-04-28,44,40437,578,57.0,0
2033-04-29,36,42638,594,52.0,0
2033-04-30,41,15000,566,52.0,0
2033-05-01,45,47143,626,52.0,0
2033-05-02,37,36600,581,56.0,0
2033-05-03,38,45395,654,53.0,0
2033-05-04,37,27214,629,53.0,0
2033-05-05,51,44186,439,59.0,0
2033-05-06,45,21758,520,54.0,0
2033-05-07,42,29543,603,48.0,0
2033-05-08,24,39144,592,61.0,0
2033-05-09,35,101476,596,57.0,0
2033-05-11,40,88323,648,58.0,0
2033-05-14,52,27987,601,54.0,0
2033-05-15,41,27760,606,44.0,0
2033-05-16,33,26865,544,63.0,0
2033-05-17,18,34328,565,59.0,0
2033-05-18,37,32805,532,58.0,0
2033-05-19,36,27466,610,55.0,0
2033-05-22,36,48824,525,56.0,0
2033-05-23,18,22488,493,51.0,0
2033-05-24,28,44507,589,54.0,0
2033-05-25,45,33581,551,53.0,0
2033-05-27,38,26465,540,54.0,0
2033-05-29,51,68937,555,57.0,0
2033-05-30,30,71381,535,49.0,0
2033-06-01,31,30284,582,50.0,0
2033-06-03,41,31270,605,50.0,0
2033-06-04,43,97523,663,49.0,0
2033-06-05,30,49038,580,64.0,0
2033-06-07,65,59854,524,49.0,0
2033-06-08,27,18025,582,58.0,0
2033-06-09,35,26788,609,65.0,0
2033-06-10,42,22451,614,47.0,0
2033-06-11,49,45645,653,51.0,0
2033-06-12,33,50581,532,49.0,0
2033-06-13,18,30778,504,51.0,0
2033-06-14,56,25169,622,54.0,0
2033-06-16,19,15000,581,47.0,0
2033-06-18,58,33826,557,67.0,0
2033-06-20,51,33037,530,52.0,0
2033-06-21,37,21279,634,55.0,0
2033-06-23,38,26721,569,59.0,0
2033-06-24,53,92656,627,54.0,0
2033-06-25,29,38910,516,51.0,0
2033-06-27,52,26613,585,58.0,0
2033-06-28,39,26435,585,57.0,0
2033-06-29,56,36860,507,62.0,0
2033-07-01,39,43571,510,56.0,0
2033-07-02,28,118471,506,52.0,0
2033-07-03,40,21691,511,49.0,0
2033-07-04,22,15000,581,53.0,0
2033-07-05,34,19895,578,58.0,0
2033-07-06,22,67140,563,64.0,0
2033-07-10,56,30251,580,56.0,0
2033-07-11,69,212504,548,66.0,0
2033-07-13,32,82148,518,52.0,0
2033-07-14,73,22600,634,50.0,0
2033-07-15,24,17400,594,49.0,0
2033-07-16,40,35766,568,72.0,0
2033-07-17,42,42217,602,53.0,0
2033-07-19,44,26295,614,48.0,0
2033-07-20,34,60908,572,55.0,0
2033-07-21,28,22256,542,57.0,0
2033-07-22,35,57284,615,49.0,0
2033-07-23,27,28380,529,49.0,0
2033-07-25,33,30461,555,50.0,0
2033-07-26,22,15000,567,54.0,0
2033-07-27,55,82296,528,49.0,0
2033-07-29,24,30684,608,54.0,0
2033-07-31,40,26791,591,57.0,0
2033-08-01,19,16902,535,60.0,0
2033-08-02,43,38640,620,56.0,0
2033-08-03,27,38139,551,55.0,0
2033-08-04,60,25108,625,62.0,0
2033-08-06,35,34615,587,50.0,0
2033-08-07,31,38793,463,59.0,0
2033-08-08,38,20712,578,51.0,0
2033-08-10,39,23488,568,58.0,0
2033-08-11,37,76536,626,51.0,0
2033-08-12,40,48404,623,61.0,0
2033-08-13,32,23812,526,60.0,0
2033-08-14,35,35512,561,50.0,0
2033-08-15,18,36657,485,47.0,0
2033-08-17,43,32258,600,50.0,0
2033-08-18,30,55464,594,57.0,0
2033-08-19,62,48153,635,44.0,0
2033-08-20,41,51744,555,57.0,0
2033-08-21,27,23756,605,51.0,0
2033-08-22,50,48151,648,55.0,0
2033-08-24,44,59766,576,53.0,0
2033-08-25,34,41171,596,69.0,0
2033-08-28,46,73389,619,47.0,0
2033-08-31,60,57552,510,55.0,0
2033-09-02,32,46832,460,47.0,0
2033-09-03,34,74345,618,50.0,0
2033-09-04,25,135374,577,69.0,0
2033-09-06,37,36029,573,48.0,0
2033-09-07,41,27058,613,51.0,0
2033-09-09,38,54254,609,52.0,0
2033-09-11,52,66035,633,52.0,0
2033-09-12,37,28479,571,55.0,0
2033-09-13,33,36544,597,57.0,0
2033-09-14,36,45457,584,65.0,0
2033-09-15,46,23263,602,51.0,0
2033-09-16,56,34558,620,46.0,0
2033-09-17,32,38933,556,57.0,0
2033-09-20,28,29455,612,52.0,0
2033-09-21,40,15054,546,58.0,0
2033-09-22,22,18600,590,64.0,0
2033-09-23,18,94960,591,58.0,0
2033-09-24,44,18138,606,51.0,0
2033-09-26,42,62945,609,53.0,0
2033-09-27,39,44678,603,55.0,0
2033-09-28,28,19566,565,70.0,0
2033-09-29,39,87012,533,69.0,0
2033-09-30,25,64187,567,57.0,0
2033-10-01,56,83460,554,58.0,0
2033-10-02,23,50499,650,48.0,0
2033-10-03,37,77866,597,47.0,0
2033-10-04,27,112867,582,49.0,0
2033-10-05,46,81125,483,50.0,0
2033-10-06,36,25996,618,48.0,0
2033-10-07,33,56049,618,46.0,0
2033-10-10,46,75942,611,50.0,0
2033-10-11,28,53877,561,54.0,0
2033-10-13,41,26191,526,53.0,0
2033-10-14,36,94749,538,50.0,0
2033-10-15,47,59475,597,56.0,0
2033-10-17,42,24838,605,54.0,0
2033-10-18,20,23136,598,52.0,0
2033-10-19,62,81523,522,58.0,0
2033-10-21,48,41208,468,53.0,0
2033-10-22,29,42813,618,61.0,0
2033-10-23,43,52276,571,51.0,0
2033-10-24,24,33033,614,50.0,0
2033-10-25,45,200689,597,49.0,0
2033-10-26,35,29085,608,52.0,0
2033-10-28,48,25477,544,55.0,0
2033-10-30,31,15000,518,53.0,0
2033-10-31,45,26162,594,57.0,0
2033-11-02,38,51649,589,64.0,0
2033-11-03,47,32952,633,68.0,0
2033-11-04,38,20876,600,54.0,0
2033-11-05,63,39557,600,57.0,0
2033-11-06,19,47078,508,47.0,0
2033-11-07,41,74359,582,55.0,0
2033-11-08,20,61068,542,48.0,0
2033-11-09,18,15077,609,56.0,0
2033-11-10,43,58679,549,49.0,0
2033-11-11,41,47437,506,57.0,0
2033-11-12,36,63320,577,54.0,0
2033-11-13,38,42174,581,55.0,0
2033-11-14,77,24633,598,57.0,0
2033-11-15,36,24242,525,54.0,0
2033-11-16,46,82242,600,55.0,0
2033-11-17,32,28046,560,56.0,0
2033-11-18,43,40623,629,47.0,0
2033-11-19,37,36561,479,53.0,0
2033-11-20,35,23980,579,73.0,0
2033-11-21,61,65333,565,52.0,0
2033-11-22,54,23067,646,46.0,0
2033-11-24,18,17307,498,62.0,0
2033-11-25,35,41884,512,48.0,0
2033-11-26,72,85377,554,53.0,0
2033-11-27,37,75537,507,59.0,0
2033-11-28,53,38017,557,57.0,0
2033-11-29,57,50269,639,65.0,0
2033-11-30,42,89750,588,58.0,0
2033-12-01,29,52513,623,57.0,0
2033-12-02,18,43116,570,54.0,0
2033-12-03,48,19000,602,59.0,0
2033-12-04,30,53322,617,56.0,0
2033-12-06,25,21129,547,53.0,0
2033-12-07,36,31175,498,60.0,0
2033-12-08,40,47652,561,59.0,0
2033-12-10,26,24286,576,55.0,0
2033-12-11,54,25365,603,48.0,0
2033-12-12,32,38796,503,55.0,0
2033-12-13,19,19654,461,56.0,0
2033-12-14,38,40643,551,53.0,0
2033-12-15,40,134879,552,50.0,0
2033-12-16,41,47065,564,50.0,0
2033-12-17,56,98209,596,55.0,0
2033-12-18,37,18827,606,54.0,0
2033-12-19,38,28778,616,57.0,0
2033-12-20,26,24627,556,55.0,0
2033-12-21,49,26811,493,61.0,0
2033-12-22,42,19562,582,54.0,0
2033-12-23,34,56903,615,55.0,0
2033-12-24,18,48933,475,54.0,0
2033-12-25,57,34588,615,55.0,0
2033-12-26,25,25902,570,67.0,0
2033-12-27,32,38317,463,55.0,0
2033-12-28,44,49184,573,50.0,0
2033-12-30,22,76155,593,57.0,0
2033-12-31,18,28175,563,51.0,0
2034-01-02,33,30141,626,54.0,0
2034-01-04,28,48003,564,51.0,0
2034-01-05,28,89580,575,59.0,0
2034-01-06,33,35814,587,55.0,0
2034-01-07,42,86279,580,51.0,0
2034-01-08,34,89727,541,49.0,0
2034-01-10,28,15445,522,56.0,0
2034-01-11,23,34465,484,53.0,0
2034-01-12,18,82158,607,59.0,0
2034-01-13,18,21219,490,48.0,0
2034-01-14,33,63977,577,71.0,0
2034-01-15,36,77091,616,54.0,0
2034-01-16,32,81223,597,56.0,0
2034-01-19,35,63740,624,54.0,0
2034-01-20,18,67197,426,54.0,0
2034-01-21,33,30951,581,59.0,0
2034-01-22,32,49207,481,56.0,0
2034-01-23,32,107345,606,61.0,0
2034-01-24,31,27498,512,52.0,0
2034-01-25,32,30134,570,53.0,0
2034-01-26,35,91748,630,48.0,0
2034-01-28,42,53054,629,46.0,0
2034-01-29,44,47153,544,50.0,0
2034-01-30,29,51011,569,55.0,0
2034-01-31,55,35216,520,59.0,0
2034-02-02,20,24966,508,54.0,0
2034-02-03,44,42809,603,48.0,0
2034-02-04,30,54225,568,52.0,0
2034-02-05,43,15000,571,56.0,0
2034-02-06,18,24755,551,53.0,0
2034-02-07,56,21230,617,51.0,0
2034-02-09,21,17075,588,50.0,0
2034-02-10,22,73995,593,59.0,0
2034-02-11,60,31131,618,47.0,0
2034-02-12,31,61791,565,50.0,0
2034-02-13,29,23099,567,59.0,0
2034-02-14,18,53892,465,45.0,0
2034-02-17,48,28080,643,55.0,0
2034-02-18,23,93182,456,51.0,0
2034-02-19,21,65847,483,58.0,0
2034-02-20,45,15000,620,49.0,0
2034-02-21,52,43416,614,55.0,0
2034-02-24,40,28541,503,51.0,0
2034-02-26,39,40173,631,48.0,0
2034-02-27,18,77241,575,59.0,0
2034-02-28,38,30471,497,53.0,0
2034-03-02,29,89383,577,45.0,0
2034-03-03,35,83757,637,52.0,0
2034-03-06,60,119689,668,45.0,0
2034-03-07,29,82831,503,51.0,0
2034-03-08,46,71919,564,55.0,0
2034-03-09,38,68714,527,49.0,0
2034-03-10,55,44416,631,55.0,0
2034-03-12,37,38851,557,49.0,0
2034-03-13,29,56412,527,45.0,0
2034-03-14,49,54734,539,51.0,0
2034-03-15,18,29526,508,52.0,0
2034-03-17,26,38524,555,57.0,0
2034-03-18,55,56200,640,52.0,0
2034-03-19,41,43313,555,62.0,0
2034-03-21,40,53167,476,56.0,0
2034-03-22,18,33236,579,46.0,0
2034-03-23,29,42742,577,59.0,0
2034-03-24,48,18749,513,52.0,0
2034-03-27,44,43384,583,52.0,0
2034-03-29,30,32863,537,56.0,0
2034-03-30,41,40030,587,54.0,0
2034-03-31,18,27777,479,55.0,0
2034-04-01,60,35901,575,58.0,0
2034-04-02,45,48447,500,53.0,0
2034-04-03,54,70125,592,56.0,0
2034-04-04,21,22658,557,51.0,0
2034-04-05,54,39812,604,59.0,0
2034-04-08,49,35196,575,49.0,0
2034-04-10,21,60880,538,60.0,0
2034-04-11,45,30659,561,50.0,0
2034-04-13,32,53931,627,53.0,0
2034-04-14,53,38054,633,60.0,0
2034-04-15,19,22320,476,49.0,0
2034-04-17,41,17394,627,41.0,0
2034-04-20,49,34293,640,52.0,0
2034-04-21,46,55752,633,52.0,0
2034-04-23,38,15000,510,53.0,0
2034-04-24,47,60083,602,50.0,0
2034-04-25,34,17774,583,47.0,0
2034-04-27,30,27269,458,55.0,0
2034-04-29,40,22379,563,76.0,0
2034-04-30,23,48655,529,53.0,0
2034-05-01,56,35904,635,46.0,0
2034-05-02,41,50740,624,58.0,0
2034-05-03,50,65969,617,54.0,0
2034-05-07,51,35798,619,49.0,0
2034-05-08,40,40357,535,53.0,0
2034-05-09,48,32446,599,56.0,0
2034-05-10,18,19540,544,52.0,0
2034-05-13,59,16809,636,52.0,0
2034-05-17,28,49042,553,48.0,0
2034-05-18,59,82525,597,58.0,0
2034-05-21,59,50944,523,66.0,0
2034-05-22,33,21715,467,60.0,0
2034-05-23,30,44481,502,52.0,0
2034-05-24,40,24234,565,54.0,0
2034-05-25,45,51898,578,56.0,0
2034-05-26,35,39180,478,57.0,0
2034-05-27,46,31680,528,53.0,0
2034-05-28,43,35858,620,60.0,0
2034-05-30,46,22350,596,69.0,0
2034-06-01,42,88969,549,54.0,0
2034-06-02,53,19732,609,53.0,0
2034-06-03,25,23878,585,58.0,0
2034-06-04,45,17316,611,45.0,0
2034-06-05,25,62939,562,58.0,0
2034-06-06,26,97026,529,50.0,0
2034-06-07,32,45926,474,52.0,0
2034-06-08,28,86671,575,55.0,0
2034-06-09,33,51935,501,52.0,0
2034-06-13,20,95654,520,46.0,0
2034-06-14,53,40420,632,51.0,0
2034-06-16,39,51573,547,50.0,0
2034-06-18,42,32684,520,54.0,0
2034-06-20,45,53303,585,54.0,0
2034-06-21,29,15000,605,52.0,0
2034-06-24,38,58970,555,51.0,0
2034-06-25,51,44928,609,50.0,0
2034-06-28,69,36485,665,54.0,0
2034-06-29,36,15000,520,57.0,0
2034-06-30,36,24284,581,51.0,0
2034-07-01,41,37504,555,55.0,0
2034-07-02,52,65756,614,61.0,0
2034-07-03,21,38663,506,60.0,0
2034-07-04,18,54615,531,55.0,0
2034-07-05,32,15895,600,51.0,0
2034-07-06,20,19184,429,58.0,0
2034-07-07,34,32073,548,55.0,0
2034-07-08,46,121138,613,51.0,0
2034-07-10,22,22866,528,72.0,0
2034-07-12,50,62748,507,55.0,0
2034-07-13,19,67940,537,56.0,0
2034-07-14,49,18186,577,52.0,0
2034-07-15,49,126197,616,46.0,0
2034-07-16,51,15000,510,55.0,0
2034-07-17,54,21777,555,61.0,0
2034-07-18,66,49224,647,57.0,0
2034-07-19,35,31071,552,56.0,0
2034-07-20,41,38435,586,56.0,0
2034-07-21,35,28420,493,54.0,0
2034-07-22,40,33767,579,54.0,0
2034-07-23,58,62360,617,53.0,0
2034-07-24,23,37776,541,58.0,0
2034-07-25,29,38573,477,55.0,0
2034-07-27,52,23289,609,56.0,0
